Drought_Label,MAI,NAME_2,NDVI,NDWI,SPI,date,Rainfall_norm,LST_norm
0.5561016818984714,0.289931653705984,Sindhudurg,0.111922129655789,-0.0978676144723216,0.7796698887884861,2021-08-01,0.18389861965281973,0.16977711664866701
0.0,0.3533471125791119,Latur,0.2014391253865733,-0.1789842493414252,-0.1409207168016151,2021-08-01,0.12463321007994306,0.16362778564515268
0.0623654006774474,0.1964022007673854,Akola,0.1583936137576306,-0.1399703566124118,-0.7233883846062376,2021-08-01,0.08713534220492607,0.29714912988143305
0.0226880648045715,0.1579407051216449,Aurangabad,0.1115184684743281,-0.1020105831505962,-0.5433480768796585,2021-08-01,0.09872590429870595,0.3560249499256267
0.370884719495048,0.3362636683658919,Bhandara,0.133206180690773,-0.1130288193927626,0.722795681478203,2021-08-01,0.18023719494360774,0.22613680334541097
0.0391443406655086,0.2120741722561632,Buldana,0.1370394374884528,-0.1225533429706337,-0.3819588226595678,2021-08-01,0.10911575641530867,0.22678355579750198
1.401309738242758,0.4579368014438057,Garhchiroli,0.1470128355132285,-0.1268165546084032,1.4395705835268782,2021-08-01,0.226381439609499,0.15731941917024406
0.4079417309097988,0.3595690937146255,Gondiya,0.1375275636482374,-0.1173818534519347,0.839983849361186,2021-08-01,0.18778148740597486,0.19103861222192653
0.0,0.4172523023627634,Hingoli,0.1865387647345307,-0.1681155795068293,0.4064499057330347,2021-08-01,0.15987161457341725,0.23122566688521862
0.0,0.1754946746847599,Jalna,0.1139890300757039,-0.1030376934316618,-0.3738610782568712,2021-08-01,0.10963706972844474,0.36427017872756307
0.2326365748838631,0.1035635850414382,Kolhapur,0.0766478166792008,-0.0682999169513864,-0.4738701763876808,2021-08-01,0.10319872446862423,0.20936724839931742
2.0,0.0546083053400266,Mumbai City,0.013261587423603,-0.0113995951518718,2.410359445952389,2021-08-01,0.28887849225274,0.03949005313416509
2.0,0.1479597841356873,Mumbai Suburban,0.0334170866157759,-0.0285998133778068,2.7928181364063938,2021-08-01,0.31350026309943785,0.045761880255330345
0.1507997227153805,0.2126727258603087,Nagpur,0.0981801328478499,-0.0832087456589545,0.3566612532499003,2021-08-01,0.15666634084633715,0.27205822999816
